,homeType,hasGarage,hasCooling,hasHeating,hasView,yearBuilt,latestPrice,latest_saleyear,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
310,Single Family,True,True,True,True,2016,437500.0,2018,8494.0,2275.0,3.0,4,1
311,Vacant Land,True,True,True,True,2020,625000.0,2020,44431.2,4941.0,0.0,5,1
312,Single Family,True,True,True,False,1980,225000.0,2019,5357.0,1320.0,2.0,3,1
313,Single Family,True,True,True,True,1968,849500.0,2020,21780.0,2667.0,3.0,4,1
314,Single Family,False,True,True,True,2016,274900.0,2019,12196.8,1745.0,2.0,3,1
315,Single Family,True,True,True,False,1991,549900.0,2020,8712.0,2829.0,3.0,4,2
316,Single Family,True,True,True,False,2017,399900.0,2020,9496.0,2519.0,3.0,3,1
317,Single Family,True,True,True,True,2012,825000.0,2019,13503.6,4219.0,6.0,4,2
318,Single Family,True,True,True,True,1984,799000.0,2019,11325.6,3693.0,4.0,4,2
319,Single Family,True,True,True,False,2016,325000.0,2020,43995.6,5800.0,4.0,5,1
320,Single Family,False,True,True,False,2003,119900.0,2018,5749.0,1650.0,2.0,3,1
321,Single Family,True,True,True,False,1980,159000.0,2019,5575.0,939.0,1.0,2,1
322,Single Family,True,True,True,False,2015,550000.0,2020,6882.0,3021.0,3.0,4,2
323,Single Family,False,True,True,False,1985,550000.0,2019,3911.0,2474.0,3.0,3,2
324,Single Family,True,True,True,True,2004,564900.0,2020,7235.0,3422.0,4.0,4,2
325,Single Family,False,True,True,True,1984,525000.0,2019,13503.6,2567.0,4.0,4,2
326,Single Family,False,True,True,False,2007,715000.0,2018,15681.6,4060.0,5.0,4,2
327,Single Family,True,True,True,True,1985,3175000.0,2018,32234.4,4919.0,5.0,4,2
328,Single Family,True,True,True,False,1987,160000.0,2018,5357.0,1419.0,2.0,3,1
329,Single Family,True,True,True,False,2008,315000.0,2018,6229.0,2234.0,3.0,3,2
330,Single Family,True,True,True,True,2017,285000.0,2020,6098.0,1491.0,2.0,3,1
331,Single Family,True,True,True,True,1994,1295000.0,2020,33105.6,4700.0,5.0,5,3
332,Single Family,False,True,True,False,2016,254990.0,2019,12196.8,1349.0,2.0,3,1
333,Single Family,True,True,True,False,1988,620000.0,2020,9147.0,2710.0,4.0,4,2
334,Single Family,False,True,True,True,1975,598000.0,2018,114127.2,1656.0,2.0,2,2
335,Single Family,True,True,True,True,2008,495000.0,2018,8363.0,2717.0,3.0,4,2
336,Single Family,False,True,True,False,2005,1100000.0,2019,15681.6,4615.0,4.0,4,2
337,Single Family,False,True,True,False,2013,215000.0,2018,12632.4,1749.0,2.0,4,1
338,Single Family,True,True,True,True,2003,379800.0,2020,6141.0,1970.0,3.0,3,2
339,Townhouse,False,True,True,False,1995,399000.0,2018,3920.0,1644.0,2.0,3,1
340,Single Family,True,True,True,False,1989,540000.0,2020,9147.0,2871.0,3.0,4,1
341,Single Family,False,True,True,False,1985,475000.0,2018,13503.6,3114.0,3.0,4,2
342,Single Family,False,True,True,False,2015,689000.0,2019,12196.8,3393.0,4.0,4,2
343,Single Family,False,True,True,False,2013,207500.0,2020,8712.0,1550.0,3.0,4,2
344,Single Family,False,True,True,False,1979,399000.0,2018,19602.0,1848.0,2.0,3,1
345,Single Family,False,True,True,True,2015,389900.0,2019,6621.0,2953.0,3.0,4,2
346,Vacant Land,False,True,True,False,1960,685000.0,2019,26571.6,1600.0,0.0,0,1
347,Single Family,True,True,True,True,1983,975000.0,2020,22651.2,4269.0,5.0,4,2
348,Single Family,True,True,True,True,2005,325000.0,2018,6403.0,2256.0,3.0,3,2
349,Single Family,False,True,True,False,1995,280000.0,2019,7405.0,2415.0,2.0,4,1
350,Single Family,True,True,True,False,1993,480000.0,2020,7840.0,2455.0,3.0,5,2
351,Single Family,True,True,True,True,2006,749900.0,2018,11761.2,4589.0,5.0,4,2
352,Single Family,True,True,True,False,2018,405000.0,2020,6011.0,2766.0,4.0,4,2
353,Single Family,True,True,True,False,1986,750000.0,2019,43560.0,3009.0,4.0,4,1
354,Townhouse,False,True,True,False,1995,409000.0,2019,3920.0,1456.0,2.0,2,1
355,Single Family,True,True,True,False,1985,457000.0,2019,20908.8,2094.0,3.0,3,2
356,Single Family,False,True,True,False,1992,265000.0,2020,7361.0,2051.0,2.0,3,1
357,Single Family,True,True,True,False,2004,205000.0,2018,5052.0,1200.0,2.0,3,1
358,Single Family,True,True,True,True,1999,622500.0,2020,13068.0,3962.0,4.0,4,2
359,Single Family,True,True,True,False,2008,425000.0,2019,7971.0,3323.0,3.0,4,2
360,Single Family,True,True,True,True,2004,175000.0,2020,4626.0,1278.0,2.0,3,1
361,Single Family,True,True,True,False,1998,175000.0,2018,5062.0,1662.0,2.0,3,1
362,Single Family,False,True,True,False,2011,1095000.0,2018,11325.6,3983.0,4.0,4,2
363,Single Family,False,True,True,True,2013,300000.0,2020,6577.0,2413.0,3.0,3,2
364,Single Family,False,True,True,False,1980,350000.0,2018,5662.0,1799.0,2.0,3,1
365,Single Family,False,True,True,False,1993,389900.0,2018,7710.0,2761.0,3.0,3,2
366,Single Family,True,True,True,True,1983,1250000.0,2020,18730.8,5865.0,5.0,4,2
367,Single Family,True,True,True,True,2011,575000.0,2020,9931.0,2972.0,4.0,4,2
368,Single Family,True,True,True,False,1991,510000.0,2020,9452.0,2580.0,2.0,4,1
369,Single Family,False,True,True,False,2017,255000.0,2019,6272.0,1496.0,2.0,3,1
370,Single Family,False,True,True,False,2016,289500.0,2018,12196.8,2112.0,3.0,4,2
371,Single Family,True,True,True,False,1984,420000.0,2020,19602.0,1499.0,2.0,3,1
372,Single Family,True,True,True,False,1991,650000.0,2019,9365.0,2519.0,3.0,3,2
373,Single Family,True,True,True,False,2017,350000.0,2020,5662.0,2360.0,3.0,3,2
374,Single Family,True,True,True,True,1993,474500.0,2019,12196.8,4263.0,5.0,4,2
375,Single Family,True,True,True,True,2014,4950000.0,2018,116740.8,13731.0,10.0,5,2
376,Single Family,True,True,True,False,2015,1325000.0,2020,17859.6,3895.0,4.0,4,1
377,Single Family,False,True,True,False,2012,205000.0,2018,5227.0,1221.0,2.0,3,1
378,Single Family,False,True,True,False,2010,215000.0,2019,8189.0,1420.0,2.0,3,1
379,Single Family,True,True,True,False,1975,623000.0,2018,16988.4,2904.0,4.0,4,1
380,Townhouse,True,True,True,True,1978,420000.0,2018,21780.0,1406.0,2.0,3,1
381,Condo,True,True,True,True,2006,1400000.0,2020,132858.0,4237.0,4.0,4,2
382,Single Family,False,True,True,False,1989,242200.0,2020,13068.0,3165.0,3.0,5,2
383,Single Family,True,True,True,True,2008,395000.0,2018,7492.0,2045.0,2.0,3,1
384,Single Family,False,True,True,False,1981,325000.0,2019,4573.0,1359.0,2.0,2,1
385,Single Family,False,True,True,False,1962,485000.0,2019,14810.4,1780.0,3.0,3,1
386,Single Family,False,True,True,False,2016,309900.0,2019,12196.8,2432.0,3.0,4,2
387,Single Family,True,True,True,False,1993,479900.0,2019,12196.8,3328.0,4.0,5,2
388,Single Family,False,True,True,False,1978,710000.0,2019,15681.6,3451.0,3.0,4,2
389,Single Family,True,True,True,False,1988,1100000.0,2018,15681.6,3020.0,4.0,5,2
390,Single Family,False,True,True,False,1981,774000.0,2018,16552.8,2812.0,3.0,3,1
391,Single Family,False,True,True,False,2005,899000.0,2019,14374.8,3294.0,3.0,4,1
392,Single Family,False,True,True,True,2002,1125000.0,2020,69696.0,3764.0,4.0,3,2
393,Single Family,True,True,True,False,2006,269990.0,2018,5662.0,1511.0,3.0,3,2
394,Single Family,True,True,True,True,2005,384900.0,2020,5662.0,1884.0,3.0,3,2
395,Condo,True,True,True,False,2016,265000.0,2020,12196.8,1359.0,2.0,3,1
396,Single Family,True,True,True,False,1976,619900.0,2020,16552.8,2526.0,3.0,3,1
397,Single Family,True,True,True,False,2000,410000.0,2018,7666.0,3274.0,4.0,4,2
398,Single Family,True,True,True,False,2017,320000.0,2020,6534.0,1754.0,2.0,3,1
399,Single Family,True,True,True,False,1983,1595000.0,2018,15681.6,2944.0,3.0,3,1
400,Single Family,True,True,True,True,2012,595000.0,2018,14810.4,3029.0,4.0,4,1
401,Single Family,False,True,True,False,2009,209000.0,2020,5880.0,1236.0,2.0,4,1
402,Single Family,True,True,True,False,1990,445000.0,2018,8441.0,3346.0,4.0,5,2
403,Single Family,False,True,True,True,1984,1215000.0,2018,48787.2,4700.0,6.0,5,2
404,Single Family,False,True,True,True,1982,609995.0,2019,10544.0,2728.0,3.0,4,2
405,Single Family,False,True,True,False,2014,240000.0,2018,6229.0,2491.0,3.0,5,2
406,Single Family,True,True,True,False,1993,475000.0,2020,6625.0,2495.0,2.0,4,1
407,Single Family,True,True,True,False,2006,3750000.0,2019,43995.6,9368.0,6.0,5,2
408,Single Family,False,True,True,False,2008,574900.0,2019,7753.0,3358.0,4.0,4,2
409,Single Family,True,True,True,True,2013,2489000.0,2018,109771.2,5506.0,7.0,5,1
410,Single Family,False,True,True,False,2006,212500.0,2020,6011.0,1985.0,2.5,3,2
411,Single Family,True,True,True,False,2007,240000.0,2018,6272.0,1761.0,2.0,4,1
412,Single Family,False,True,True,False,2003,175000.0,2018,6882.0,1326.0,2.0,3,1
413,Single Family,False,True,True,False,2013,1775000.0,2019,16117.2,3700.0,4.0,5,2
414,Single Family,False,True,True,False,1984,379950.0,2020,13939.2,2846.0,3.0,4,2
415,Single Family,True,True,True,False,1999,549900.0,2019,16988.4,3884.0,4.0,5,2
416,Single Family,False,True,True,False,1987,775000.0,2018,13939.2,3076.0,3.0,4,1
417,Single Family,False,True,True,False,1985,399000.0,2018,14374.8,2068.0,2.0,3,2
418,Single Family,True,True,True,True,2007,379000.0,2019,8712.0,2708.0,3.0,4,2
419,Single Family,True,True,True,False,1989,221000.0,2020,6446.0,1895.0,3.0,4,1
420,Single Family,False,True,True,True,1996,650000.0,2019,14374.8,2898.0,3.0,3,2
421,Single Family,True,True,True,True,2011,681900.0,2018,19166.4,4597.0,5.0,4,2
422,Single Family,True,True,True,False,2017,390000.0,2020,6141.0,1916.0,2.0,3,1
423,Single Family,True,False,False,False,2019,311250.0,2019,8529.0,2193.0,3.0,4,2
424,Single Family,True,True,True,False,1999,475000.0,2020,9278.0,2538.0,2.0,3,1
425,Single Family,True,True,True,False,2003,219900.0,2019,6098.0,1952.0,3.0,4,2
426,Single Family,True,True,True,True,2005,1940000.0,2018,59677.2,5261.0,4.0,5,2
427,Single Family,True,True,True,False,1980,175000.0,2018,13503.6,1723.0,2.0,3,1
428,Single Family,False,True,True,True,2012,959000.0,2021,16117.2,4559.0,4.0,5,2
429,Single Family,True,True,True,True,1989,489000.0,2020,10062.0,2635.0,4.0,5,2
430,Single Family,True,True,True,False,1996,765000.0,2020,10628.0,3574.0,4.0,4,2
431,Single Family,False,True,True,True,1979,325000.0,2019,24393.6,2110.0,3.0,3,2
432,Single Family,True,True,True,False,1996,419900.0,2018,13068.0,2622.0,3.0,4,2
433,Single Family,True,True,True,False,2017,289900.0,2020,5401.0,1580.0,2.0,3,1
434,Single Family,True,True,True,False,1996,52500.0,2020,5662.0,1405.0,2.0,3,1
435,Single Family,True,True,True,True,2005,1999900.0,2019,182080.8,7158.0,7.0,6,2
436,Condo,False,True,True,False,1983,258000.0,2018,5096.0,1096.0,2.0,2,1
437,Single Family,True,True,True,True,2017,412900.0,2020,6490.0,2837.0,3.0,4,2
438,Single Family,True,True,True,False,1990,550000.0,2020,18730.8,3379.0,4.0,4,2
439,Single Family,False,True,True,False,1983,1350000.0,2019,21780.0,4840.0,4.0,4,2
440,Single Family,True,True,True,False,2010,725000.0,2018,8886.0,4150.0,4.0,5,2
441,Single Family,True,True,True,False,1976,768000.0,2020,13939.2,2826.0,3.0,4,1
442,Single Family,True,True,True,True,2008,865000.0,2019,13939.2,4549.0,6.0,5,2
443,Single Family,True,False,False,False,2020,263990.0,2020,7405.0,1863.0,2.0,4,1
444,Single Family,False,True,True,False,1995,550000.0,2018,10006.0,2489.0,3.0,4,1
445,Single Family,False,True,True,False,2007,339900.0,2019,6534.0,2030.0,3.0,3,2
446,Single Family,True,True,True,False,2017,439900.0,2020,7840.0,2942.0,4.0,4,2
447,Single Family,False,True,True,True,1991,1149000.0,2019,17859.6,3724.0,5.0,5,2
448,Single Family,True,True,True,True,2005,1095000.0,2018,62290.8,4616.0,4.0,5,2
449,Single Family,True,True,True,True,2017,390000.0,2020,11325.6,2874.0,3.0,4,2
450,Single Family,True,True,True,False,1984,299000.0,2020,6534.0,1531.0,3.0,4,1
451,Single Family,True,True,True,True,2004,470000.0,2020,7492.0,2792.0,3.0,3,2
452,Single Family,False,True,True,False,2019,412206.0,2019,8398.0,2502.0,3.0,3,1
453,Single Family,False,True,True,False,1978,424900.0,2019,5489.0,1747.0,2.0,3,1
454,Condo,True,True,True,False,1997,3495000.0,2020,11325.6,4496.0,4.0,3,2
455,Single Family,True,True,True,False,2017,3500000.0,2018,45302.4,5650.0,7.0,5,2
456,Single Family,False,False,False,False,2017,299990.0,2020,5314.0,1695.0,2.0,3,1
457,Single Family,False,True,True,False,1992,384900.0,2018,11761.2,2484.0,3.0,4,2
458,Single Family,False,True,True,False,2014,239900.0,2018,5749.0,1650.0,2.0,3,1
459,Single Family,False,True,True,False,2001,189900.0,2019,5314.0,1178.0,2.0,3,1
460,Single Family,True,True,True,True,2004,1399999.0,2020,58370.4,6698.0,6.0,6,3
461,Single Family,True,True,True,True,2006,375000.0,2020,8537.0,1985.0,3.0,3,2
462,Single Family,True,True,True,True,2010,649900.0,2020,10105.0,3058.0,3.0,4,1
463,Single Family,False,True,True,False,1999,3250000.0,2018,21780.0,4800.0,5.0,3,1
464,Single Family,True,True,True,False,1976,849000.0,2020,21344.4,3205.0,3.0,4,2
465,Single Family,True,True,True,False,1999,559900.0,2020,9757.0,3522.0,5.0,5,1
466,Single Family,False,True,True,False,2018,428900.0,2018,4835.0,2470.0,3.0,3,2
467,Single Family,False,True,True,False,2013,194973.0,2018,4181.0,1426.0,2.0,3,1
468,Single Family,True,True,True,False,1982,915000.0,2020,11325.6,3078.0,3.0,4,2
469,Single Family,True,True,True,False,2017,375000.0,2020,6011.0,1976.0,2.0,3,1
470,Single Family,False,True,True,False,2001,990000.0,2019,69696.0,4417.0,6.0,4,1
471,Single Family,False,True,True,False,2009,365000.0,2019,5662.0,1947.0,2.0,3,1
472,Single Family,False,True,True,False,2011,590000.0,2018,9452.0,3335.0,4.0,4,2
473,Single Family,True,True,True,False,1989,699000.0,2018,29620.800000000007,3649.0,5.0,4,2
474,Condo,False,True,True,False,2017,300000.0,2019,12196.8,2112.0,3.0,4,2
475,Single Family,False,True,True,True,1979,399500.0,2020,14810.4,2537.0,3.0,4,1
476,Single Family,True,True,True,True,2007,289000.0,2018,8189.0,1815.0,3.0,3,2
477,Single Family,True,True,True,False,2007,257900.0,2020,6229.0,1347.0,2.0,3,1
478,Single Family,False,True,True,False,2000,205000.0,2019,6534.0,1726.0,3.0,3,2
479,Single Family,True,True,True,True,1984,465900.0,2020,10628.0,2848.0,4.0,3,2
480,Single Family,False,True,True,False,1998,214900.0,2019,5248.0,1692.0,2.0,3,1
481,Single Family,True,True,True,True,1999,1244000.0,2019,64904.4,3852.0,4.0,4,1
482,Single Family,False,True,True,False,2011,149900.0,2019,83635.2,3750.0,3.0,4,1
483,Single Family,False,True,True,False,2010,649500.0,2018,9452.0,4172.0,4.0,5,2
484,Single Family,False,True,True,False,1975,250000.0,2019,6621.0,1116.0,2.0,4,1
485,Single Family,True,True,True,False,2000,195000.0,2018,5445.0,1476.0,3.0,3,2
486,Single Family,True,True,True,True,1985,550000.0,2020,10628.0,2220.0,2.0,3,1
487,Single Family,False,True,True,True,1996,1290000.0,2018,73180.8,3652.0,4.0,4,2
488,Single Family,False,True,True,False,1988,425000.0,2019,12632.4,2949.0,3.0,4,1
489,Single Family,True,True,True,False,2007,810000.0,2018,12632.4,4326.0,6.0,5,2
490,Single Family,True,True,True,False,2015,349900.0,2020,6272.0,1844.0,3.0,3,2
491,Single Family,True,True,True,False,2001,719900.0,2020,57934.8,3371.0,4.0,4,1
492,Single Family,True,True,True,False,2006,209495.0,2020,7971.0,2126.0,3.0,3,2
493,Single Family,False,True,True,False,2013,249990.0,2018,6141.0,1652.0,2.0,3,1
494,Single Family,True,True,True,True,2005,214900.0,2020,4675.0,1569.0,3.0,3,2
495,Single Family,True,True,True,False,2009,1045000.0,2020,12196.8,3883.0,4.0,5,2
496,Single Family,True,True,True,True,2006,1449000.0,2019,46609.2,4808.0,4.0,4,2
497,Single Family,True,True,True,False,2005,475000.0,2018,10018.0,2746.0,3.0,4,1
498,Single Family,False,True,True,False,1989,612000.0,2018,10367.0,3033.0,3.0,4,2
499,Single Family,True,True,True,True,2018,3950000.0,2020,47480.4,4200.0,5.0,4,1
500,Single Family,False,True,True,False,2007,340000.0,2019,7753.0,2015.0,3.0,3,2
501,Single Family,True,True,True,False,2016,328000.0,2020,6995.0,1891.0,3.0,3,2
502,Single Family,True,True,True,False,2016,525000.0,2020,8363.0,1953.0,3.0,3,1
503,Residential,True,True,True,True,2006,485000.0,2020,11325.6,2255.0,2.0,3,1
504,Single Family,False,True,True,False,2004,452000.0,2019,6272.0,2825.0,3.0,4,2
505,Single Family,False,True,True,True,2002,1425000.0,2019,67082.40000000001,6078.0,6.0,4,2
506,Single Family,True,False,False,False,2019,429900.0,2019,5985.0,2570.0,3.0,4,2
507,Single Family,False,True,True,False,2007,199000.0,2018,6098.0,1626.0,2.0,3,1
508,Single Family,True,True,True,True,2016,539000.0,2020,65340.0,2852.0,4.0,4,1
509,Single Family,False,True,True,False,2014,249087.0,2018,9016.0,2502.0,3.0,4,2
510,Single Family,True,True,True,False,2007,225000.0,2018,5706.0,1442.0,2.0,3,1
511,Single Family,False,True,True,False,1996,156485.0,2019,5662.0,1898.0,3.0,3,2
512,Single Family,False,True,True,False,1989,612000.0,2019,43560.0,3675.0,4.0,5,2
513,Single Family,True,True,True,False,1994,1350000.0,2019,137214.0,4016.0,4.0,4,2
514,Single Family,False,True,True,False,1957,730000.0,2020,22215.6,2878.0,3.0,4,1
515,Single Family,False,True,True,True,2015,519900.0,2020,15681.6,3181.0,4.0,4,1
516,Single Family,True,True,True,False,2007,409000.0,2019,11761.2,2868.0,4.0,4,2
517,Single Family,True,True,True,False,1989,329000.0,2020,11761.2,3071.0,4.0,4,1
518,Single Family,True,True,True,False,2014,298500.0,2020,8319.0,1891.0,2.0,3,1
519,Single Family,True,True,True,False,2017,278000.0,2020,12196.8,1535.0,2.0,3,1
520,Single Family,False,True,True,True,1999,1249000.0,2018,14810.4,3427.0,4.0,3,1
521,Single Family,False,True,True,True,1970,585900.0,2018,32234.4,1686.0,2.0,4,1
522,Single Family,False,True,True,False,2017,355000.0,2019,6534.0,2289.0,3.0,4,2
523,Single Family,True,True,True,True,1985,1290000.0,2020,8363.0,2500.0,3.0,3,2
524,Single Family,False,True,True,False,1983,337000.0,2018,12196.8,2269.0,3.0,4,1
525,Single Family,True,True,True,False,1998,519900.0,2019,10890.0,2698.0,3.0,4,1
526,Single Family,False,True,True,False,2006,1649000.0,2018,102366.0,5555.0,6.0,4,2
527,Single Family,True,True,True,False,2006,390000.0,2020,11761.2,2739.0,3.0,4,2
528,Single Family,True,True,True,False,2007,325000.0,2020,5662.0,2192.0,3.0,3,2
529,Single Family,False,True,True,False,2005,1399000.0,2018,28314.0,6038.0,8.0,5,2
530,Single Family,True,False,False,False,2019,310990.0,2019,9883.0,1865.0,2.0,4,1
531,Single Family,True,True,True,True,1999,1500000.0,2019,14374.8,3994.0,4.0,4,2
532,Single Family,True,True,True,True,2008,1295000.0,2020,12632.4,4183.0,5.0,5,2
533,Single Family,False,True,True,False,2006,200000.0,2018,4660.0,1986.0,3.0,5,2
534,Single Family,False,True,True,False,2007,364900.0,2019,8842.0,2471.0,2.0,3,1
535,Single Family,True,True,True,True,2016,410000.0,2018,5793.0,2526.0,4.0,3,2
536,Single Family,False,True,True,True,2015,305000.0,2019,4399.0,1772.0,3.0,3,2
537,Single Family,True,True,True,True,1984,449000.0,2018,7293.0,2294.0,3.0,3,3
538,Single Family,False,True,True,False,2005,1200000.0,2019,11325.6,3533.0,4.0,4,2
539,Single Family,False,True,True,False,2006,315000.0,2018,7927.0,1837.0,2.0,3,1
540,Single Family,True,True,True,False,2010,127926.0,2018,4660.0,1378.0,2.0,3,1
541,Single Family,True,True,True,False,1983,755000.0,2020,13068.0,3149.0,4.0,5,2
542,Single Family,True,True,True,True,2011,589000.0,2020,11325.6,3818.0,4.0,4,2
543,Single Family,True,True,True,False,2006,495000.0,2019,16552.8,3854.0,4.0,4,2
544,Single Family,True,True,True,True,2007,289900.0,2019,5662.0,2573.0,3.0,4,2
545,Single Family,True,True,True,True,2018,385990.0,2018,8929.0,2457.0,3.0,4,1
546,Single Family,True,True,True,True,1993,750000.0,2020,10497.0,2844.0,3.0,3,1
547,Single Family,True,True,True,False,2015,514900.0,2020,7448.0,3051.0,4.0,4,1
548,Single Family,False,True,True,False,2006,600000.0,2019,12196.8,2538.0,3.0,3,1
549,Single Family,True,True,True,False,2000,180000.0,2018,6316.0,1467.0,3.0,3,2
550,Single Family,True,True,True,False,1997,847000.0,2018,13068.0,3092.0,4.0,4,2
551,Single Family,False,True,True,True,2009,525000.0,2020,8929.0,2958.0,3.0,5,2
552,Single Family,True,True,True,False,2006,288500.0,2018,5749.0,1339.0,2.0,3,1
553,Single Family,True,True,True,False,1986,204400.0,2020,5445.0,1539.0,2.0,4,1
554,Single Family,True,True,True,False,2005,595000.0,2018,53578.8,3062.0,4.0,4,1
555,Single Family,False,True,True,False,1977,695000.0,2019,10759.0,2611.0,3.0,5,1
556,Single Family,True,True,True,False,2010,1300000.0,2020,13939.2,4129.0,5.0,5,2
